,Depth,Resistivity,Gamma Ray,Total Porosity,Effective Porosity,Bulk Density,Compression Wave Travel Time,Shear Wave Travel Time
332,6971.0,69.51604,122.05383,0.05292,0.03019,2.68929,79.53993,134.21579
333,6971.5,70.32934,122.19012,0.05777,0.03818,2.6817,79.88662,134.06795
334,6972.0,69.28883,123.88976,0.06323,0.04504,2.6685,80.85061,135.02789
335,6972.5,67.31419,127.42403,0.06812,0.04943,2.65384,81.84342,136.5938
336,6973.0,67.94855,132.2592,0.07068,0.05087,2.64161,82.29295,137.81183
337,6973.5,67.4612,134.57117,0.06733,0.04719,2.64267,81.82415,138.31677
338,6974.0,61.44877,133.24678,0.06,0.03996,2.6631,80.61023,138.08063
339,6974.5,58.63227,130.20683,0.05443,0.03368,2.68801,79.32568,137.33421
340,6975.0,62.18,127.83023,0.05459,0.0319,2.70071,78.69259,136.53572
341,6975.5,68.81283,126.44781,0.06095,0.03486,2.69484,79.15384,136.2224
342,6976.0,71.35277,126.46383,0.07526,0.04419,2.67358,80.57481,136.88928
343,6976.5,69.34552,128.5647,0.09375,0.0566,2.65033,82.31776,138.48271
344,6977.0,63.23124,129.62338,0.10328,0.06178,2.64197,83.50512,140.30687
345,6977.5,52.85863,130.65395,0.09869,0.0569,2.64848,83.67554,141.5676
346,6978.0,47.92205,129.22466,0.08635,0.04732,2.66042,82.91698,141.83545
347,6978.5,42.48708,128.92889,0.07353,0.03784,2.67983,81.80463,141.07521
348,6979.0,34.99322,126.85145,0.06511,0.03165,2.69611,81.04895,139.9959
349,6979.5,44.01191,123.28796,0.06665,0.03295,2.69754,81.04376,139.5034
350,6980.0,54.50872,120.27238,0.07498,0.04012,2.68046,81.60922,139.76164
351,6980.5,55.89518,117.99729,0.0791,0.04434,2.66595,82.13595,140.63316
352,6981.0,53.27254,116.60817,0.07376,0.04127,2.66845,82.26684,141.69478
353,6981.5,56.7883,116.69646,0.06384,0.03625,2.6787,82.24631,142.32062
354,6982.0,64.27871,119.88395,0.05994,0.03784,2.67872,82.59326,142.29956
355,6982.5,69.83488,123.50846,0.06538,0.0469,2.66286,83.4325,141.9606
356,6983.0,76.07931,124.68661,0.07341,0.05469,2.63574,84.13918,141.44708
357,6983.5,74.41753,125.26143,0.07223,0.05024,2.62164,84.11373,140.74301
358,6984.0,64.17749,124.94881,0.0649,0.03883,2.63201,83.34297,139.94316
359,6984.5,61.91497,122.55869,0.06204,0.0332,2.65605,82.43241,139.19928
360,6985.0,64.88694,117.21263,0.06668,0.03688,2.6647,81.8259,138.69792
361,6985.5,64.06509,113.6455,0.07512,0.04573,2.65719,81.57101,138.51123
362,6986.0,64.45941,113.34036,0.08134,0.05283,2.64923,81.57391,138.58336
363,6986.5,64.25731,113.03301,0.08232,0.05441,2.65186,81.82791,138.83601
364,6987.0,62.5522,111.68854,0.07962,0.05179,2.66397,82.31734,139.1586
365,6987.5,65.06359,111.86339,0.08131,0.05272,2.67621,82.88383,139.37921
366,6988.0,67.85855,115.81498,0.09001,0.06046,2.67638,83.32607,139.33315
367,6988.5,68.60222,122.01408,0.0937,0.06247,2.66831,83.53912,138.96317
368,6989.0,64.6333,126.91377,0.0911,0.0579,2.65763,83.57024,138.23672
369,6989.5,68.58757,127.8916,0.08909,0.0551,2.6556,83.51516,137.45917
370,6990.0,84.96694,126.3698,0.09037,0.05763,2.65369,83.44294,136.95757
371,6990.5,103.55211,125.21622,0.09298,0.06177,2.64551,83.41027,136.8315
372,6991.0,104.11694,126.5048,0.09217,0.06172,2.6386,83.49049,136.94768
373,6991.5,100.27364,128.46144,0.08549,0.05574,2.63336,83.69876,137.21405
374,6992.0,102.41821,130.62047,0.07464,0.0461,2.62923,84.0102,137.52216
375,6992.5,99.35461,134.4902,0.07045,0.04236,2.62496,84.33165,137.7265
376,6993.0,90.47897,137.14581,0.0719,0.04312,2.61639,84.57638,137.66096
377,6993.5,82.75711,138.98653,0.07506,0.04517,2.61138,84.58905,137.36087
378,6994.0,82.65793,136.692,0.07606,0.04519,2.61151,84.15813,136.94754
379,6994.5,83.27725,133.29463,0.07241,0.04095,2.62013,83.27219,136.40355
380,6995.0,82.88725,128.73476,0.07159,0.04097,2.63007,82.23125,135.7493
381,6995.5,81.73108,124.20116,0.07454,0.04609,2.63282,81.42444,135.02509
382,6996.0,82.23804,122.44604,0.07872,0.05269,2.63217,80.97414,134.40828
383,6996.5,84.95192,121.59757,0.08042,0.05442,2.63302,80.68929,134.06552
384,6997.0,86.32697,122.47398,0.07793,0.04987,2.63758,80.38199,133.99231
385,6997.5,87.56454,122.02935,0.07405,0.04439,2.64006,80.09212,134.07085
386,6998.0,88.58702,121.82869,0.07507,0.04512,2.63065,80.05129,134.23558
387,6998.5,87.88699,120.14512,0.07994,0.05108,2.61858,80.44889,134.63898
388,6999.0,90.8761,121.29342,0.08561,0.05868,2.61091,81.33048,135.60695
389,6999.5,102.0117,126.55212,0.08611,0.05997,2.60448,82.67271,137.07492
390,7000.0,103.09091,133.78232,0.0821,0.05564,2.59624,84.18113,138.77092
391,7000.5,98.72102,136.62381,0.08124,0.05483,2.58471,85.44294,140.10139
392,7001.0,88.27837,134.41179,0.08525,0.05846,2.58136,85.96277,140.56384
393,7001.5,77.82719,132.08167,0.08592,0.05701,2.58696,85.49249,140.10461
394,7002.0,73.0665,131.56822,0.0802,0.04818,2.61107,84.17652,138.97252
395,7002.5,69.8617,128.78426,0.07158,0.03672,2.64061,82.46572,137.63989
396,7003.0,68.7188,124.23732,0.06945,0.03316,2.66255,80.94128,136.46246
397,7003.5,69.92673,118.9507,0.07516,0.03855,2.66436,79.90643,135.57585
398,7004.0,70.62304,117.2325,0.08133,0.04448,2.66263,79.27887,135.0713
399,7004.5,68.07751,117.90002,0.08295,0.04563,2.66498,78.85578,134.78215
400,7005.0,68.05252,122.19154,0.07986,0.0423,2.67676,78.56404,134.78893
401,7005.5,71.24253,128.16751,0.07601,0.03866,2.68661,78.52203,135.11078
402,7006.0,71.21585,131.46613,0.07848,0.04076,2.68767,78.98141,135.76401
403,7006.5,67.4999,129.57764,0.08642,0.04862,2.67581,80.14148,136.77563
404,7007.0,67.92045,128.18715,0.09198,0.05656,2.65323,81.96916,138.0975
405,7007.5,73.37096,130.64258,0.09601,0.06467,2.63024,84.16116,139.59598
406,7008.0,81.37556,136.14558,0.09756,0.07059,2.61559,85.97514,140.96153
407,7008.5,84.29025,136.4594,0.09443,0.06958,2.61536,86.72894,141.81956
408,7009.0,80.01978,132.23944,0.08466,0.05862,2.62744,86.07791,141.79114
409,7009.5,73.10038,128.23599,0.07562,0.04708,2.64824,84.50381,141.00418
410,7010.0,71.10596,127.53985,0.07397,0.04542,2.66504,82.936,140.08821
411,7010.5,74.27312,129.79536,0.07646,0.0504,2.66285,82.28716,139.82069
412,7011.0,77.35107,131.8038,0.08051,0.05791,2.63716,83.07762,140.48119
413,7011.5,78.45953,130.29056,0.08721,0.06727,2.61249,84.61244,141.60249
414,7012.0,71.33921,125.81032,0.09572,0.0767,2.60488,85.98721,142.48898
415,7012.5,66.29891,122.26197,0.09813,0.07775,2.61685,86.45552,142.86884
416,7013.0,57.9249,120.2931,0.09086,0.06826,2.63976,86.13092,142.33983
417,7013.5,49.74829,119.06833,0.0765,0.05258,2.66054,85.12631,140.52148
418,7014.0,60.16503,114.86399,0.06178,0.03811,2.68164,83.50007,137.65219
419,7014.5,87.02305,109.28394,0.05239,0.0309,2.69806,81.61667,134.6373
420,7015.0,109.2939,102.7766,0.05267,0.03412,2.70188,80.12231,132.57909
421,7015.5,124.0861,97.50452,0.06153,0.0445,2.68213,79.43408,131.86044
422,7016.0,148.71202,98.50365,0.07237,0.05356,2.64191,79.5276,131.97812
423,7016.5,147.71892,106.27995,0.08128,0.05852,2.61598,79.98916,132.58737
424,7017.0,119.92095,116.46614,0.0854,0.05912,2.61011,80.45311,133.24913
425,7017.5,98.67056,122.98528,0.08365,0.05616,2.62066,80.74148,133.92014
426,7018.0,83.73565,125.53451,0.07792,0.05011,2.63174,80.82354,134.39682
427,7018.5,79.61767,125.4774,0.07532,0.04746,2.64182,80.79074,134.74702
428,7019.0,81.20205,125.4356,0.07886,0.05167,2.64848,80.74539,135.00902
429,7019.5,78.13099,125.6255,0.08579,0.05999,2.64484,80.72558,135.13541
430,7020.0,76.32543,126.83579,0.0913,0.0675,2.63505,80.79802,135.24266
431,7020.5,73.34559,125.62495,0.09132,0.0696,2.62705,80.9836,135.55205
432,7021.0,71.16351,123.95361,0.0889,0.06952,2.62581,81.34419,136.19923
433,7021.5,72.5141,123.33711,0.0857,0.06769,2.62336,81.90137,137.0146
434,7022.0,66.76173,125.75264,0.08455,0.06642,2.6203,82.59115,137.7326
435,7022.5,72.49229,127.70412,0.08233,0.06273,2.61547,83.31395,138.26794
436,7023.0,80.27565,126.57996,0.0803,0.05925,2.61696,83.94457,138.62375
437,7023.5,80.91947,124.008,0.07434,0.05253,2.61937,84.39387,138.90875
438,7024.0,77.54642,123.27682,0.06879,0.04706,2.62117,84.73457,139.20184
439,7024.5,76.4496,126.55102,0.06592,0.0445,2.61479,85.10268,139.53271
440,7025.0,82.08804,131.65953,0.0724,0.05089,2.60268,85.5486,139.9485
441,7025.5,84.31533,132.67587,0.08341,0.06165,2.5945,86.00337,140.52802
442,7026.0,71.09839,126.87862,0.0929,0.07205,2.59897,86.23495,141.07571
443,7026.5,58.08701,117.42812,0.09601,0.0777,2.60683,85.87457,141.23929
444,7027.0,58.54237,110.13498,0.09198,0.07691,2.61289,84.4622,140.51041
445,7027.5,109.97292,104.79526,0.0833,0.07062,2.61436,81.98326,138.08414
446,7028.0,203.91199,101.14134,0.07318,0.06137,2.61236,79.35976,134.45438
447,7028.5,278.83215,102.61548,0.06749,0.05446,2.60817,77.39631,130.50912
448,7029.0,251.75418,109.89432,0.06977,0.0547,2.59777,76.40853,127.30676
449,7029.5,176.85327,117.96882,0.07655,0.06008,2.5959,76.13594,125.4132
450,7030.0,118.27756,121.58128,0.07886,0.06196,2.60638,76.02712,124.74632
451,7030.5,89.99598,119.94221,0.07292,0.05559,2.63205,75.67656,124.74676
452,7031.0,86.8644,114.19173,0.06332,0.0449,2.66595,74.96378,124.79143
453,7031.5,83.88307,108.52766,0.05618,0.03609,2.69364,73.99318,124.53423
454,7032.0,82.04552,104.66934,0.05455,0.03335,2.70304,72.92082,123.90078
455,7032.5,89.15451,104.96879,0.0527,0.0303,2.70198,71.79153,122.87221
456,7033.0,95.82954,107.06994,0.04678,0.0233,2.70202,70.87704,122.0042
457,7033.5,78.81293,111.53439,0.04307,0.01895,2.71146,70.64935,121.82761
458,7034.0,77.36041,114.94678,0.04671,0.02314,2.71441,71.2674,122.36908
459,7034.5,75.98727,116.08744,0.05608,0.0332,2.7107,72.4351,123.44209
460,7035.0,73.93722,117.85114,0.06228,0.03986,2.69905,73.75214,124.91502
461,7035.5,72.45239,120.89355,0.05873,0.03498,2.69322,74.96368,126.75803
462,7036.0,70.66304,122.97379,0.04702,0.02099,2.69039,75.90599,128.66219
463,7036.5,67.91149,121.15124,0.03791,0.00927,2.68847,76.54711,130.16443
464,7037.0,65.81119,118.4397,0.04251,0.01263,2.68382,76.93346,131.19691
465,7037.5,64.307,117.8847,0.05913,0.02876,2.67397,77.1172,131.99023
466,7038.0,63.57323,117.42237,0.07419,0.04349,2.66516,77.12196,132.54451
467,7038.5,66.79006,117.16541,0.07792,0.04669,2.65671,76.84255,132.49959
468,7039.0,74.89052,114.90784,0.07485,0.04314,2.66119,76.11063,131.40366
469,7039.5,81.9256,112.07912,0.07173,0.03991,2.67287,75.054,129.52634
470,7040.0,79.60503,109.61833,0.06685,0.03658,2.68287,74.0456,127.93639
471,7040.5,79.88811,108.66862,0.06016,0.03106,2.68364,73.31422,127.06747
472,7041.0,83.23136,108.03864,0.05045,0.02128,2.68781,72.85648,126.6871
473,7041.5,89.78819,105.86132,0.04186,0.01152,2.6998,72.60976,126.23872
474,7042.0,91.25584,105.04739,0.03793,0.00719,2.71236,72.56017,125.8693
475,7042.5,89.03106,108.1003,0.03932,0.00819,2.71897,72.72701,126.18786
476,7043.0,81.70159,114.66305,0.04775,0.01512,2.71135,73.08324,127.42148
477,7043.5,72.61729,120.34621,0.06084,0.02611,2.69795,73.50118,128.97147
478,7044.0,77.00513,122.48608,0.06919,0.03207,2.67623,73.83699,130.06274
479,7044.5,80.82282,122.2421,0.06752,0.02774,2.66905,74.09563,130.59573
480,7045.0,81.7169,120.47667,0.05832,0.01734,2.68874,74.46162,130.92436
481,7045.5,79.19701,120.08916,0.05175,0.01258,2.72087,75.16624,131.29204
482,7046.0,77.31483,123.16015,0.05401,0.01822,2.72988,76.24277,131.87579
483,7046.5,74.25077,128.43617,0.0613,0.0278,2.71075,77.53288,132.87675
484,7047.0,73.37328,132.86226,0.06266,0.02938,2.67985,78.6782,133.91884
485,7047.5,82.35532,131.83835,0.06136,0.02633,2.66596,79.10735,134.01692
486,7048.0,86.1235,126.27402,0.05996,0.02204,2.66324,78.3522,132.83353
487,7048.5,72.04659,118.41731,0.05686,0.01599,2.68025,76.6141,131.09163
488,7049.0,82.62696,112.76392,0.05361,0.01143,2.70651,74.77725,129.66898
489,7049.5,87.05177,113.08419,0.05155,0.01032,2.72283,73.65239,128.78458
490,7050.0,89.047,116.77225,0.05097,0.01299,2.71779,73.25332,128.21852
491,7050.5,90.82186,119.35493,0.05259,0.01887,2.70248,73.11218,127.45554
492,7051.0,91.85642,117.96812,0.05553,0.02564,2.69808,72.96558,126.72588
493,7051.5,89.57509,116.32011,0.05947,0.0309,2.70256,72.91136,126.52545
494,7052.0,87.9053,115.2615,0.05921,0.03008,2.70342,73.03653,127.00063
495,7052.5,86.31342,115.41726,0.05425,0.02382,2.69875,73.28068,127.61153
496,7053.0,85.07045,115.40206,0.04713,0.01517,2.69579,73.62964,127.98386
497,7053.5,85.4556,116.01389,0.04596,0.01282,2.69963,74.18126,128.37968
498,7054.0,84.39318,117.03747,0.05217,0.01874,2.69655,75.00421,129.17395
499,7054.5,79.95672,118.63396,0.06264,0.02805,2.69005,75.91498,130.27635
500,7055.0,74.00098,121.87723,0.06775,0.03222,2.68075,76.35913,130.93735
501,7055.5,72.71918,123.30643,0.06575,0.03023,2.67725,75.94582,130.48972
502,7056.0,72.3638,123.51686,0.05813,0.02414,2.67624,74.85999,129.1244
503,7056.5,65.40957,121.88743,0.04865,0.01728,2.68491,73.79684,127.93317
504,7057.0,71.2867,120.0722,0.0419,0.01335,2.70007,73.3509,127.53472
505,7057.5,71.29083,119.37121,0.04263,0.01475,2.71129,73.59065,127.61898
506,7058.0,71.09044,120.83285,0.04855,0.02005,2.70919,74.26452,127.80393
507,7058.5,72.09918,124.33349,0.05698,0.02781,2.70191,75.02848,128.16704
508,7059.0,73.81239,127.78338,0.06136,0.03184,2.69521,75.66915,128.66144
509,7059.5,77.46642,127.37815,0.06396,0.03436,2.69626,76.02721,128.89923
510,7060.0,79.0454,124.65453,0.06816,0.03894,2.69335,75.97004,128.65199
511,7060.5,81.19822,122.73776,0.0758,0.04765,2.69269,75.54867,128.16173
512,7061.0,81.73774,122.83247,0.07766,0.05033,2.69657,75.06595,127.62022
513,7061.5,81.27518,123.3475,0.06884,0.04094,2.7077,74.75191,126.98132
514,7062.0,84.23846,120.04197,0.05692,0.02716,2.71313,74.57082,125.83031
515,7062.5,85.14291,116.29552,0.04944,0.01864,2.70799,74.2395,124.42133
516,7063.0,86.51855,114.70774,0.04545,0.01399,2.70503,73.60258,123.2979
517,7063.5,93.80359,115.74056,0.04715,0.014,2.71215,72.8395,122.59104
518,7064.0,101.23538,118.81712,0.05596,0.02104,2.72144,72.29318,122.25864
519,7064.5,101.0969,118.97348,0.0679,0.03339,2.71522,72.26797,122.35546
520,7065.0,103.02495,116.93364,0.074,0.04257,2.69462,72.80238,122.87844
521,7065.5,101.12666,114.38038,0.0727,0.04613,2.66758,73.73277,123.83132
522,7066.0,93.29419,115.3082,0.06644,0.04428,2.65221,74.89193,125.14904
523,7066.5,88.48384,118.06598,0.05905,0.03889,2.65206,76.04979,126.54485
524,7067.0,89.53212,118.72565,0.05638,0.03512,2.66245,76.84061,127.61202
525,7067.5,94.05961,117.31043,0.05518,0.03029,2.67206,76.94882,127.98685
526,7068.0,91.87663,116.49389,0.05109,0.02169,2.67977,76.3763,127.5923
527,7068.5,91.66111,114.39763,0.04812,0.01498,2.68751,75.4747,126.7607
528,7069.0,95.06397,109.09268,0.04885,0.01358,2.6953,74.58964,125.54346
529,7069.5,99.88836,104.28313,0.05327,0.01729,2.69871,73.89725,124.20654
530,7070.0,104.01112,103.14794,0.05663,0.02201,2.69634,73.40494,122.96162
531,7070.5,105.64864,106.17849,0.06104,0.02961,2.69153,73.00966,121.98997
532,7071.0,103.83344,107.36587,0.06364,0.03584,2.68431,72.60011,121.27287
533,7071.5,102.88195,107.12402,0.06467,0.03973,2.68504,72.14518,120.51875
534,7072.0,105.58257,106.84884,0.06286,0.03924,2.68962,71.68147,119.83258
535,7072.5,105.69141,106.45127,0.05727,0.03262,2.69696,71.21748,119.22311
536,7073.0,107.81322,104.28156,0.04846,0.02163,2.69635,70.76092,118.81109
537,7073.5,108.9845,102.25983,0.04827,0.01922,2.69075,70.38105,118.64636
538,7074.0,102.83109,102.72041,0.05794,0.02681,2.68542,70.24863,118.54613
539,7074.5,98.87032,106.22979,0.06669,0.03371,2.6853,70.50014,118.59431
540,7075.0,97.18154,110.20084,0.06737,0.03371,2.68692,71.05478,118.91294
541,7075.5,93.59481,112.53667,0.0648,0.0311,2.69018,71.67163,119.48762
542,7076.0,90.59824,111.18307,0.0612,0.02855,2.6905,72.11964,120.27879
543,7076.5,90.91392,110.7562,0.05691,0.02589,2.68505,72.38628,121.27866
544,7077.0,91.37834,114.01405,0.05615,0.0273,2.67546,72.68856,122.46903
545,7077.5,95.31806,118.9019,0.05701,0.03009,2.66288,73.22317,123.68306
546,7078.0,92.49648,121.76341,0.05491,0.02921,2.66189,73.94867,124.83594
547,7078.5,74.66045,124.41307,0.0506,0.02557,2.67851,74.57387,125.70876
548,7079.0,39.2481,125.95227,0.04841,0.0248,2.70194,74.91392,125.96616
549,7079.5,63.91189,123.34825,0.05085,0.02995,2.70434,74.93266,125.56772
550,7080.0,97.72971,116.52927,0.05664,0.03837,2.68431,74.60672,124.84403
551,7080.5,95.89796,111.75254,0.05582,0.03897,2.6611,73.93357,124.36148
552,7081.0,84.73254,110.21271,0.05313,0.03625,2.66212,73.13,123.97773
553,7081.5,85.19577,109.98788,0.05747,0.03893,2.67146,72.548,123.56355
554,7082.0,85.25776,109.82584,0.06701,0.04624,2.67457,72.31129,123.04987
555,7082.5,86.33633,109.75142,0.06881,0.04679,2.66935,72.24506,122.53134
556,7083.0,87.39438,108.30487,0.06299,0.0419,2.67161,72.14694,122.1945
557,7083.5,87.73283,108.30417,0.05519,0.03589,2.68705,71.99531,122.10476
558,7084.0,88.15563,109.13799,0.05092,0.0332,2.70335,71.86561,122.21493
559,7084.5,89.95164,110.59383,0.0547,0.03762,2.70675,71.81654,122.39719
560,7085.0,90.14845,110.05568,0.06438,0.04683,2.6892,71.84701,122.58527
561,7085.5,91.96637,109.33709,0.06978,0.05009,2.67794,71.91338,122.71643
562,7086.0,91.54634,109.72017,0.06297,0.04049,2.67757,71.96685,122.71274
563,7086.5,89.96238,112.16806,0.05377,0.02843,2.68654,72.00359,122.45248
564,7087.0,90.18066,115.0517,0.04959,0.02076,2.68791,72.04096,122.11669
565,7087.5,90.59505,116.02702,0.04979,0.01702,2.68574,72.08336,122.03767
566,7088.0,88.26746,114.89932,0.04663,0.0107,2.69339,72.09971,122.41479
567,7088.5,80.98479,116.2972,0.04377,0.0064,2.70773,72.07258,122.94864
568,7089.0,59.81223,118.85081,0.04112,0.00394,2.72058,72.01219,123.476
569,7089.5,26.87367,118.93861,0.04247,0.00699,2.72074,71.93763,123.92716
570,7090.0,40.45121,115.32014,0.04843,0.01587,2.71188,71.87148,124.28626
571,7090.5,80.24117,113.77704,0.04706,0.01732,2.70141,71.81408,124.39983
572,7091.0,85.53442,115.55892,0.0456,0.01749,2.69728,71.79704,124.20515
573,7091.5,86.52818,117.00594,0.04891,0.02128,2.68912,71.88389,123.99646
574,7092.0,88.77157,115.6123,0.05258,0.02415,2.67977,72.14713,124.15118
575,7092.5,90.02136,114.78859,0.05256,0.02355,2.67226,72.59866,124.61504
576,7093.0,88.53287,115.93948,0.04876,0.01955,2.66971,73.16336,125.37478
577,7093.5,82.8116,120.22907,0.04733,0.01818,2.66446,73.83183,126.681
578,7094.0,81.05904,125.99381,0.05145,0.02299,2.6569,74.70661,128.50267
579,7094.5,82.09004,130.15585,0.05354,0.02527,2.64894,75.87899,130.20844
580,7095.0,86.61232,130.8308,0.04814,0.01847,2.65851,77.08669,130.98721
581,7095.5,90.82786,127.23521,0.04085,0.0089,2.69089,77.73244,130.87375
582,7096.0,85.76878,122.33014,0.0393,0.00533,2.72923,77.41206,130.23247
583,7096.5,86.78105,118.60934,0.03988,0.00509,2.74983,76.15831,129.51372
584,7097.0,84.03745,117.68231,0.03781,0.00484,2.74824,74.52205,128.73691
585,7097.5,75.5094,120.26409,0.03649,0.00735,2.73647,73.15739,127.85377
586,7098.0,74.26581,124.91882,0.04217,0.01594,2.71953,72.51601,127.20521
587,7098.5,74.7584,128.43419,0.05173,0.02516,2.70306,72.65805,127.10139
588,7099.0,74.05084,130.99008,0.06406,0.03567,2.68985,73.38307,127.6618
589,7099.5,74.75954,132.60788,0.0775,0.04708,2.6758,74.54223,128.72749
590,7100.0,73.11669,133.66719,0.08348,0.05172,2.65977,75.94542,129.77454
591,7100.5,64.10683,134.0936,0.08166,0.05014,2.65844,77.05669,130.32869
592,7101.0,63.07952,133.09421,0.07694,0.04756,2.66634,77.25967,130.30348
593,7101.5,66.46323,132.2256,0.07043,0.04508,2.66352,76.84034,129.96942
594,7102.0,88.79343,130.41652,0.06119,0.04024,2.64549,76.56573,129.77638
595,7102.5,94.16535,127.64334,0.05278,0.03563,2.63999,76.48431,129.55186
596,7103.0,84.72029,122.839,0.047,0.03127,2.65375,75.90816,129.08093
597,7103.5,88.74711,119.50614,0.04417,0.02733,2.67428,74.76812,128.22183
598,7104.0,88.64958,119.68797,0.04457,0.02483,2.67997,73.79086,127.16376
599,7104.5,88.54086,123.27831,0.04876,0.02504,2.67761,73.19514,126.01611
600,7105.0,92.46707,124.97077,0.05323,0.02564,2.67525,72.91976,124.73313
601,7105.5,99.48382,124.36514,0.05264,0.02248,2.6836,72.90943,123.55347
602,7106.0,89.63908,123.48282,0.0488,0.01756,2.69966,72.99931,122.70258
603,7106.5,74.65039,123.84301,0.04532,0.01331,2.71449,73.00679,122.13374
604,7107.0,61.02906,122.58197,0.046,0.01334,2.7245,72.81844,121.5852
605,7107.5,66.79295,122.01846,0.04503,0.01253,2.72684,72.36664,120.91351
606,7108.0,87.99989,122.40466,0.04152,0.01063,2.72327,71.73119,120.13749
607,7108.5,96.07208,123.29571,0.03981,0.01052,2.71814,71.10014,119.40435
608,7109.0,97.3289,122.47398,0.03985,0.01144,2.71313,70.67738,118.8419
609,7109.5,90.0573,121.53479,0.04509,0.01755,2.70933,70.62516,118.22955
610,7110.0,79.53793,119.24609,0.05479,0.02825,2.70375,70.77283,117.97202
611,7110.5,77.67092,116.09552,0.06082,0.03498,2.69734,70.83648,118.2103
612,7111.0,75.75634,112.04202,0.06005,0.03421,2.69364,70.91297,118.74245
613,7111.5,75.83569,110.4485,0.05884,0.03257,2.6894,71.21312,119.44716
614,7112.0,72.64884,112.21273,0.05858,0.03155,2.68129,71.6464,120.09438
615,7112.5,92.87404,114.6376,0.05737,0.0304,2.67617,71.9559,120.35432
616,7113.0,109.16129,114.24211,0.04977,0.02461,2.67505,72.01263,120.26416
617,7113.5,121.673,113.13867,0.04295,0.02087,2.68081,71.90762,120.42924
618,7114.0,133.82799,113.57684,0.04429,0.02564,2.68537,71.91801,121.19206
619,7114.5,118.9019,114.4524,0.05235,0.03751,2.68419,72.37922,122.2734
620,7115.0,105.37576,113.3986,0.05996,0.04863,2.67726,73.40577,123.48005
621,7115.5,113.6039,111.71631,0.06278,0.0531,2.66506,74.52343,124.68411
622,7116.0,107.35534,110.97811,0.05994,0.04853,2.6546,75.0074,125.88454
623,7116.5,98.67716,110.47099,0.0528,0.03745,2.64908,74.83204,126.95721
624,7117.0,113.31413,109.86228,0.0488,0.0303,2.64475,74.42442,127.28879
625,7117.5,115.85075,109.96034,0.05019,0.02969,2.64325,74.11663,126.69568
626,7118.0,89.48677,108.3561,0.04917,0.02717,2.6536,73.7979,125.35691
627,7118.5,88.58291,105.09949,0.03774,0.01418,2.69624,73.24714,123.90409
628,7119.0,100.12115,102.26377,0.02935,0.00486,2.77643,72.55223,122.61041
629,7119.5,115.20551,101.21948,0.02796,0.0032,2.84976,72.0075,121.72389
630,7120.0,130.97658,100.37115,0.03173,0.00671,2.84885,72.00349,121.30714
631,7120.5,141.02022,100.109,0.04549,0.0202,2.7714,72.64167,121.05124
632,7121.0,139.65259,100.99276,0.06351,0.03798,2.68421,73.58846,120.61543
633,7121.5,123.6637,102.90704,0.07082,0.04462,2.64528,74.19236,119.81387
634,7122.0,106.16805,107.00955,0.06883,0.04138,2.64576,74.02005,118.81691
635,7122.5,97.04053,109.215,0.06413,0.03523,2.65112,73.22951,118.12116
636,7123.0,99.6096,109.48449,0.06208,0.03203,2.65219,72.48912,118.25016
637,7123.5,100.81532,107.81568,0.06088,0.03043,2.65016,72.33801,119.37984
638,7124.0,99.63131,110.0797,0.06012,0.03119,2.65036,73.05103,121.03748
639,7124.5,97.63531,114.73003,0.06018,0.0347,2.64755,74.32025,122.41386
640,7125.0,97.40678,118.06824,0.06162,0.03993,2.64124,75.45403,123.30206
641,7125.5,97.42756,116.14595,0.06157,0.042,2.63644,75.71845,123.91507
642,7126.0,93.33186,112.04377,0.05915,0.04073,2.63977,74.77448,124.06389
643,7126.5,97.31525,109.35118,0.0542,0.03668,2.65185,72.82272,123.26146
644,7127.0,108.45931,107.34045,0.04591,0.02847,2.6661,70.15374,121.28412
645,7127.5,203.93053,100.2394,0.03576,0.01758,2.68188,67.17072,118.41506
646,7128.0,360.56915,89.39023,0.02886,0.0095,2.69559,64.56232,115.33595
647,7128.5,305.73257,83.21964,0.02688,0.00686,2.7028,63.24358,113.1426
648,7129.0,185.32158,86.90271,0.0274,0.00805,2.69337,63.81266,112.90912
649,7129.5,142.73331,98.09948,0.03048,0.01405,2.67413,65.95792,114.46585
650,7130.0,139.49921,107.05727,0.03579,0.02331,2.65129,68.28138,116.51641
651,7130.5,168.03954,109.6072,0.04023,0.02995,2.63867,69.6787,117.70744
652,7131.0,206.45972,105.96582,0.04368,0.03298,2.64135,69.98348,118.18594
653,7131.5,199.26389,102.27399,0.0495,0.03699,2.64939,70.02495,118.31799
654,7132.0,168.31483,101.03333,0.05408,0.03822,2.65088,70.29717,118.43156
655,7132.5,142.11888,102.00558,0.05765,0.03681,2.64894,70.64684,118.6265
656,7133.0,124.84929,102.01609,0.05862,0.03324,2.65151,70.82446,118.81494
657,7133.5,111.6477,102.00498,0.05584,0.02831,2.65994,70.81533,118.90496
658,7134.0,105.56013,101.09684,0.05185,0.02516,2.66608,70.74687,118.98108
659,7134.5,107.78386,100.57327,0.04756,0.02439,2.66532,70.67558,119.17466
660,7135.0,106.85635,100.39972,0.04846,0.03036,2.6657,70.57867,119.32276
661,7135.5,100.90933,99.80103,0.04956,0.03672,2.6689,70.44375,119.36208
662,7136.0,99.16847,99.55674,0.04823,0.03899,2.6767,70.3038,119.26563
663,7136.5,101.34196,99.90482,0.04492,0.03657,2.68635,70.19518,119.0811
